CodigoNacional;momento;RRR24_Valor;Traza_Valor
180005;01-03-1994 12:00:00;0.0;0.0
180005;02-03-1994 12:00:00;0.0;0.0
180005;03-03-1994 12:00:00;0.0;0.0
180005;04-03-1994 12:00:00;0.0;0.0
180005;05-03-1994 12:00:00;0.0;0.0
180005;06-03-1994 12:00:00;0.0;0.0
180005;07-03-1994 12:00:00;0.0;0.0
180005;08-03-1994 12:00:00;0.0;0.0
180005;09-03-1994 12:00:00;0.0;0.0
180005;10-03-1994 12:00:00;0.0;0.0
180005;11-03-1994 12:00:00;0.0;0.0
180005;12-03-1994 12:00:00;0.0;0.0
180005;13-03-1994 12:00:00;0.0;0.0
180005;14-03-1994 12:00:00;0.0;0.0
180005;15-03-1994 12:00:00;0.0;0.0
180005;16-03-1994 12:00:00;0.0;0.0
180005;17-03-1994 12:00:00;0.0;0.0
180005;18-03-1994 12:00:00;0.0;0.0
180005;19-03-1994 12:00:00;0.0;0.0
180005;20-03-1994 12:00:00;0.0;0.0
180005;21-03-1994 12:00:00;0.0;0.0
180005;22-03-1994 12:00:00;0.0;0.0
180005;23-03-1994 12:00:00;0.0;0.0
180005;24-03-1994 12:00:00;0.0;0.0
180005;25-03-1994 12:00:00;0.0;0.0
180005;26-03-1994 12:00:00;0.0;0.0
180005;27-03-1994 12:00:00;0.0;0.0
180005;28-03-1994 12:00:00;0.0;0.0
180005;29-03-1994 12:00:00;0.0;0.0
180005;30-03-1994 12:00:00;0.0;0.0
180005;31-03-1994 12:00:00;0.0;0.0
180005;01-04-1994 12:00:00;0.0;0.0
180005;02-04-1994 12:00:00;0.0;0.0
180005;03-04-1994 12:00:00;0.0;0.0
180005;04-04-1994 12:00:00;0.0;0.0
180005;05-04-1994 12:00:00;0.0;0.0
180005;06-04-1994 12:00:00;0.0;0.0
180005;07-04-1994 12:00:00;0.0;0.0
180005;08-04-1994 12:00:00;0.0;0.0
180005;09-04-1994 12:00:00;0.0;0.0
180005;10-04-1994 12:00:00;0.0;0.0
180005;11-04-1994 12:00:00;0.0;0.0
180005;12-04-1994 12:00:00;0.0;0.0
180005;13-04-1994 12:00:00;0.0;0.0
180005;14-04-1994 12:00:00;0.0;0.0
180005;15-04-1994 12:00:00;0.0;0.0
180005;16-04-1994 12:00:00;0.0;0.0
180005;17-04-1994 12:00:00;0.0;0.0
180005;18-04-1994 12:00:00;0.0;0.0
180005;19-04-1994 12:00:00;0.0;0.0
180005;20-04-1994 12:00:00;0.0;0.0
180005;21-04-1994 12:00:00;0.0;0.0
180005;22-04-1994 12:00:00;0.0;0.0
180005;23-04-1994 12:00:00;0.0;0.0
180005;24-04-1994 12:00:00;0.0;0.0
180005;25-04-1994 12:00:00;0.0;0.0
180005;26-04-1994 12:00:00;0.0;0.0
180005;27-04-1994 12:00:00;0.0;0.0
180005;28-04-1994 12:00:00;0.0;0.0
180005;29-04-1994 12:00:00;0.0;0.0
180005;30-04-1994 12:00:00;0.0;0.0
180005;01-05-1994 12:00:00;0.0;0.0
180005;02-05-1994 12:00:00;0.0;0.0
180005;03-05-1994 12:00:00;0.0;0.0
180005;04-05-1994 12:00:00;0.0;0.0
180005;05-05-1994 12:00:00;0.0;0.0
180005;06-05-1994 12:00:00;0.0;0.0
180005;07-05-1994 12:00:00;0.0;0.0
180005;08-05-1994 12:00:00;0.0;0.0
180005;09-05-1994 12:00:00;0.0;0.0
180005;10-05-1994 12:00:00;0.0;0.0
180005;11-05-1994 12:00:00;0.0;0.0
180005;12-05-1994 12:00:00;0.0;0.0
180005;13-05-1994 12:00:00;0.0;0.0
180005;14-05-1994 12:00:00;0.0;0.0
180005;15-05-1994 12:00:00;0.0;0.0
180005;16-05-1994 12:00:00;0.0;0.0
180005;17-05-1994 12:00:00;0.0;0.0
180005;18-05-1994 12:00:00;0.0;0.0
180005;19-05-1994 12:00:00;0.0;0.0
180005;20-05-1994 12:00:00;0.0;0.0
180005;21-05-1994 12:00:00;0.0;0.0
180005;22-05-1994 12:00:00;0.0;0.0
180005;23-05-1994 12:00:00;0.0;0.0
180005;24-05-1994 12:00:00;0.0;0.0
180005;25-05-1994 12:00:00;0.0;0.0
180005;26-05-1994 12:00:00;0.0;0.0
180005;27-05-1994 12:00:00;0.0;0.0
180005;28-05-1994 12:00:00;0.0;0.0
180005;29-05-1994 12:00:00;0.0;0.0
180005;30-05-1994 12:00:00;0.0;0.0
180005;31-05-1994 12:00:00;0.0;0.0
180005;01-06-1994 12:00:00;0.0;0.0
180005;02-06-1994 12:00:00;0.0;0.0
180005;03-06-1994 12:00:00;0.0;0.0
180005;04-06-1994 12:00:00;0.0;0.0
180005;05-06-1994 12:00:00;0.0;0.0
180005;06-06-1994 12:00:00;0.0;0.0
180005;07-06-1994 12:00:00;0.0;0.0
180005;08-06-1994 12:00:00;0.0;0.0
180005;09-06-1994 12:00:00;0.0;0.0
180005;10-06-1994 12:00:00;0.0;0.0
180005;11-06-1994 12:00:00;0.0;0.0
180005;12-06-1994 12:00:00;0.0;0.0
180005;13-06-1994 12:00:00;0.0;0.0
180005;14-06-1994 12:00:00;0.0;0.0
180005;15-06-1994 12:00:00;0.0;0.0
180005;16-06-1994 12:00:00;0.0;0.0
180005;17-06-1994 12:00:00;0.0;0.0
180005;18-06-1994 12:00:00;0.0;0.0
180005;19-06-1994 12:00:00;0.0;0.0
180005;20-06-1994 12:00:00;0.0;0.0
180005;21-06-1994 12:00:00;0.0;0.0
180005;22-06-1994 12:00:00;0.0;0.0
180005;23-06-1994 12:00:00;0.0;0.0
180005;24-06-1994 12:00:00;0.0;0.0
180005;25-06-1994 12:00:00;0.0;0.0
180005;26-06-1994 12:00:00;0.0;0.0
180005;27-06-1994 12:00:00;0.0;0.0
180005;28-06-1994 12:00:00;0.0;0.0
180005;29-06-1994 12:00:00;0.0;0.0
180005;30-06-1994 12:00:00;0.0;0.0
180005;01-07-1994 12:00:00;0.0;0.0
180005;02-07-1994 12:00:00;0.0;0.0
180005;03-07-1994 12:00:00;0.0;0.0
180005;04-07-1994 12:00:00;0.0;0.0
180005;05-07-1994 12:00:00;0.0;0.0
180005;06-07-1994 12:00:00;0.0;0.0
180005;07-07-1994 12:00:00;0.0;0.0
